(2, 0, 2, 0, 0, 0, 1, 0, 5, 5, 1, 0, 1, 1, 0)|-0.0023931398053279626
(2, 0, 2, 0, 0, 0, 1, 0, 5, 5, 1, 1, 1, 1, 0)|-0.0038961287566547215
(2, 0, 2, 0, 0, 0, 1, 0, 5, 5, 1, 1, 2, 1, 0)|-0.013841577407123076
(2, 0, 2, 0, 0, 0, 1, 0, 5, 5, 1, 2, 2, 1, 0)|-0.009628607315458906
(2, 0, 2, 0, 0, 0, 1, 0, 5, 5, 1, 2, 3, 1, 0)|-0.008159435945800127
(2, 0, 2, 0, 0, 0, 1, 0, 5, 5, 1, 1, 3, 1, 0)|-0.00803331461266472
(2, 0, 2, 0, 0, 0, 1, 0, 5, 5, 1, 2, 3, 0, 0)|-0.009641985348301756
(2, 0, 2, 0, 0, 0, 1, 0, 5, 5, 1, 1, 3, 0, 0)|-0.011678054050831997
(2, 0, 2, 0, 0, 0, 1, 0, 5, 5, 1, 2, 2, 0, 0)|-0.016441989616184715
(2, 0, 2, 0, 0, 0, 1, 0, 5, 5, 1, 1, 2, 0, 0)|-0.014423241428706853
(2, 0, 2, 0, 0, 0, 1, 0, 5, 5, 1, 0, 2, 0, 0)|-0.018119270380550105
(2, 1, 2, 0, 0, 0, 1, 0, 5, 5, 1, 0, 2, 0, 0)|-0.00420292773175202
(2, 1, 2, 0, 0, 0, 1, 0, 5, 5, 1, 1, 1, 0, 0)|-0.007713677514795733
(2, 1, 2, 0, 0, 0, 1, 0, 5, 5, 1, 1, 2, 0, 0)|-0.004264478834864416
(2, 1, 2, 0, 0, 0, 1, 0, 5, 5, 1, 0, 1, 0, 0)|-0.0069732027844496
(2, 0, 2, 0, 0, 0, 2, 0, 5, 5, 1, 0, 2, 0, 0)|-0.031219859040344133
(2, 0, 2, 0, 0, 0, 2, 0, 5, 5, 1, 1, 1, 0, 0)|-0.03290949797008507
(2, 0, 2, 0, 0, 0, 2, 0, 5, 5, 1, 1, 2, 0, 0)|-0.031708429719961066
(2, 0, 2, 0, 0, 0, 2, 0, 5, 5, 1, 0, 1, 0, 0)|-0.03309929861622016
(2, 0, 1, 0, 0, 0, 2, 0, 5, 5, 0, 2, 3, 1, 0)|-0.0040860139868941206
(2, 0, 1, 0, 0, 0, 2, 0, 5, 5, 0, 1, 3, 1, 0)|-0.007474087861418806
(0, 0, 1, 0, 0, 1, 2, 0, 5, 5, 0, 2, 3, 1, 0)|-0.008248261926989998
(0, 0, 1, 1, 0, 0, 2, 0, 5, 5, 0, 2, 3, 1, 0)|-0.014422921058382821
(0, 0, 1, 0, 1, 0, 2, 0, 5, 5, 0, 2, 3, 1, 0)|-0.00769858828599436
(0, 0, 1, 0, 0, 1, 2, 0, 5, 5, 0, 1, 3, 1, 0)|-0.007787506766412881
(0, 0, 1, 0, 0, 1, 2, 0, 5, 5, 0, 2, 3, 1, 1)|0.0
(0, 0, 1, 0, 0, 1, 1, 0, 5, 5, 0, 2, 3, 0, 1)|-0.005255191412796605
(0, 0, 1, 0, 0, 1, 1, 0, 5, 5, 0, 1, 3, 0, 1)|-0.005895568369331377
(0, 0, 1, 0, 0, 1, 1, 0, 5, 5, 0, 2, 3, 0, 0)|-0.005416818126175423
(0, 0, 1, 0, 0, 1, 1, 0, 5, 4, 0, 2, 3, 0, 1)|0.084437
(0, 0, 1, 0, 0, 1, 1, 0, 5, 5, 0, 1, 3, 0, 0)|-0.002430601153239824
(0, 0, 1, 0, 0, 1, 1, 0, 5, 5, 0, 1, 3, 1, 0)|-0.006250051893081089
(0, 0, 1, 0, 0, 1, 1, 0, 5, 5, 0, 2, 3, 1, 0)|-0.0014707540593448657
(0, 0, 1, 0, 0, 1, 1, 0, 5, 5, 0, 1, 3, 1, 1)|-0.003182870524681
(0, 0, 1, 0, 0, 1, 1, 0, 5, 4, 0, 1, 3, 1, 1)|0.0
(0, 0, 1, 0, 0, 1, 1, 0, 5, 5, 0, 2, 3, 1, 1)|-0.00028140344038739924
(0, 0, 1, 0, 0, 0, 1, 0, 5, 5, 0, 2, 3, 1, 0)|0.8446846833744821
(0, 0, 1, 0, 0, 0, 1, 0, 5, 5, 0, 1, 3, 1, 0)|-0.011972416174895265
(0, 0, 1, 0, 0, 0, 0, 0, 5, 5, 0, 1, 3, 0, 0)|0.0
(1, 1, 1, 0, 0, 0, 1, 0, 5, 5, 0, 0, 3, 0, 0)|-0.051437238152352266
(1, 1, 1, 0, 0, 0, 1, 0, 5, 5, 1, 0, 0, 0, 0)|-0.03963793700313889
(1, 1, 1, 0, 0, 0, 1, 0, 5, 5, 1, 0, 1, 0, 0)|-0.017306510394767903
(2, 1, 1, 0, 0, 0, 1, 0, 5, 5, 0, 0, 3, 0, 0)|-0.014338903220319282
(0, 1, 2, 0, 0, 0, 1, 0, 5, 5, 1, 0, 0, 0, 0)|-0.040833395264469226
(1, 1, 1, 0, 0, 0, 1, 0, 5, 5, 1, 1, 1, 0, 0)|-0.009896384834485563
(0, 1, 2, 0, 0, 0, 1, 0, 5, 5, 2, 0, 0, 0, 0)|-0.002889180415350132
(0, 1, 2, 0, 0, 0, 1, 0, 5, 5, 1, 1, 1, 0, 0)|-0.00437465898056497
(0, 1, 2, 0, 0, 0, 1, 0, 5, 5, 1, 1, 0, 0, 0)|-0.007763849389056901
(1, 1, 2, 0, 0, 0, 1, 0, 5, 5, 0, 0, 3, 0, 0)|-0.010859634784928459
(0, 0, 2, 0, 0, 0, 2, 0, 5, 5, 2, 0, 0, 0, 0)|-0.03293124082894196
(1, 0, 2, 0, 0, 0, 2, 0, 5, 5, 2, 0, 0, 0, 0)|-0.02929354367642079
(1, 0, 2, 0, 0, 0, 2, 0, 5, 5, 1, 1, 1, 0, 0)|-0.04162731183608364
(2, 0, 2, 0, 0, 0, 2, 0, 5, 5, 1, 0, 0, 0, 0)|-0.03642539176066375
(3, 1, 2, 0, 0, 0, 2, 0, 5, 5, 0, 0, 3, 0, 0)|-0.020743922458852388
(3, 1, 2, 0, 0, 0, 2, 0, 5, 5, 1, 0, 0, 0, 0)|-0.032340587932493295
(3, 1, 2, 0, 0, 0, 2, 0, 5, 5, 2, 0, 0, 0, 0)|-0.013539495876834666
(4, 1, 2, 0, 0, 0, 2, 0, 5, 5, 1, 0, 0, 0, 0)|-0.00778221913386936
(5, 1, 2, 0, 0, 0, 2, 0, 5, 5, 0, 0, 3, 0, 0)|-0.004184795281961299
(4, 1, 2, 0, 0, 0, 2, 0, 5, 5, 1, 0, 1, 0, 0)|-0.005957978039345429
(4, 1, 2, 0, 0, 0, 2, 0, 5, 5, 2, 0, 0, 0, 0)|-0.014715949586170696
(5, 1, 2, 0, 0, 0, 2, 0, 5, 5, 1, 0, 0, 0, 0)|0.0
(5, 1, 2, 0, 0, 0, 2, 0, 5, 5, 2, 0, 0, 0, 0)|-0.011177206600355144
(6, 1, 2, 0, 0, 0, 2, 0, 5, 5, 1, 0, 0, 0, 0)|-0.007972325543722007
(6, 1, 2, 0, 0, 0, 2, 0, 5, 5, 2, 0, 0, 0, 0)|0.0
(7, 1, 2, 0, 0, 0, 2, 0, 5, 5, 0, 0, 3, 0, 0)|-0.007539716642429343
(6, 1, 2, 0, 0, 0, 2, 0, 5, 5, 1, 0, 1, 0, 0)|0.0
(7, 1, 2, 0, 0, 0, 2, 0, 5, 5, 1, 0, 0, 0, 0)|-0.004485692255804574
(7, 1, 2, 0, 0, 0, 2, 0, 5, 5, 1, 0, 1, 0, 0)|-0.015244204639601562
(8, 1, 2, 0, 0, 0, 2, 0, 5, 5, 0, 0, 3, 0, 0)|0.0
(7, 1, 2, 0, 0, 0, 2, 0, 5, 5, 2, 0, 0, 0, 0)|-0.007033893129250219
(8, 1, 2, 0, 0, 0, 2, 0, 5, 5, 1, 0, 0, 0, 0)|0.0
(9, 1, 2, 0, 0, 0, 2, 0, 5, 5, 0, 0, 3, 0, 0)|0.0013066060538358805
(9, 1, 2, 0, 0, 0, 2, 0, 5, 5, 1, 0, 0, 0, 0)|0.07639378344427303
(9, 1, 2, 0, 0, 0, 2, 0, 5, 5, 2, 0, 0, 0, 0)|0.0
(10, 1, 2, 0, 0, 0, 2, 0, 5, 5, 0, 0, 3, 0, 0)|0.0
(10, 1, 2, 0, 0, 0, 2, 0, 5, 5, 1, 0, 0, 0, 0)|0.9566556110000001
(10, 1, 2, 0, 0, 0, 2, 0, 5, 5, 1, 0, 1, 0, 0)|0.0
(11, 1, 2, 0, 0, 0, 2, 0, 5, 5, 0, 0, 3, 0, 0)|0.0
(10, 1, 2, 0, 0, 0, 2, 0, 5, 5, 2, 0, 0, 0, 0)|0.0
(1, 0, 1, 0, 0, 0, 2, 0, 5, 5, 1, 0, 1, 1, 0)|-0.0155223265478714
(1, 0, 1, 0, 0, 0, 2, 0, 5, 5, 1, 0, 0, 1, 0)|-0.02992444632485479
(1, 0, 1, 0, 0, 0, 2, 0, 5, 5, 1, 0, 1, 0, 0)|-0.03955348762409249
(1, 0, 1, 0, 0, 0, 2, 0, 5, 5, 1, 1, 1, 0, 0)|-0.035489209106977775
(1, 0, 1, 0, 0, 0, 2, 0, 5, 5, 1, 1, 1, 1, 0)|-0.008523848337953166
(1, 0, 1, 0, 0, 0, 2, 0, 5, 5, 1, 1, 0, 1, 0)|-0.006303868052571188
(0, 0, 2, 0, 0, 0, 2, 0, 5, 5, 1, 1, 1, 1, 0)|-0.029809683829344624
(0, 0, 2, 0, 0, 0, 2, 0, 5, 5, 1, 1, 0, 1, 0)|-0.02892646777935253
(0, 0, 2, 0, 0, 0, 1, 0, 5, 5, 1, 1, 0, 0, 0)|0.00365694848565706
(1, 0, 2, 0, 0, 0, 1, 0, 5, 5, 0, 1, 3, 1, 0)|0.06661995626397907
(1, 1, 2, 0, 0, 0, 1, 0, 5, 5, 0, 1, 3, 0, 0)|-0.019623646705751518
(2, 0, 2, 0, 0, 0, 2, 0, 5, 5, 0, 0, 3, 0, 0)|-0.0405133869865793
(1, 0, 2, 0, 0, 0, 2, 0, 5, 5, 1, 1, 0, 0, 0)|-0.031081719597268513
(2, 0, 2, 0, 0, 0, 2, 0, 5, 5, 0, 1, 3, 0, 0)|-0.04410705109122793
(2, 0, 2, 0, 0, 0, 2, 0, 5, 5, 0, 0, 3, 1, 0)|-0.01572584759370331
(2, 0, 2, 0, 0, 0, 2, 0, 5, 5, 0, 1, 3, 1, 0)|-0.013755798227595002
(2, 0, 2, 0, 0, 0, 1, 0, 5, 5, 0, 1, 3, 0, 0)|-0.029509330077899583
(2, 0, 1, 0, 0, 0, 1, 0, 5, 5, 0, 1, 3, 0, 0)|0.07008799662097612
(2, 0, 1, 0, 0, 0, 1, 0, 5, 5, 0, 2, 3, 0, 0)|0.018476255366799584
(0, 0, 1, 1, 0, 0, 1, 0, 5, 5, 0, 1, 3, 0, 0)|0.0
(0, 0, 1, 0, 1, 0, 1, 0, 5, 5, 0, 1, 3, 0, 0)|-0.047691039149760306
(0, 0, 1, 1, 0, 0, 1, 0, 5, 5, 0, 2, 3, 0, 0)|0.03442245003552497
(0, 0, 1, 1, 0, 0, 1, 0, 5, 5, 0, 1, 3, 0, 1)|-0.011779165140582163
(0, 0, 1, 1, 0, 0, 1, 0, 5, 5, 0, 2, 3, 0, 1)|-0.006218400990978738
(0, 0, 1, 1, 0, 0, 1, 0, 5, 5, 0, 0, 3, 0, 1)|-0.014047627792090855
(0, 0, 1, 1, 0, 0, 1, 0, 5, 5, 0, 0, 3, 0, 0)|0.0
(0, 0, 1, 1, 0, 0, 1, 0, 5, 5, 1, 0, 1, 0, 1)|-0.0045429020056773715
(0, 0, 1, 1, 0, 0, 1, 0, 5, 5, 1, 0, 1, 0, 0)|-0.03918883538912014
(0, 0, 1, 1, 0, 0, 1, 0, 5, 5, 1, 0, 1, 1, 0)|-0.005023383294375181
(0, 0, 1, 1, 0, 0, 1, 0, 5, 5, 1, 0, 0, 1, 0)|0.0
(0, 0, 1, 1, 0, 0, 1, 0, 5, 5, 1, 0, 1, 1, 1)|0.0
(0, 0, 1, 1, 0, 0, 1, 0, 5, 5, 1, 0, 0, 0, 0)|-0.015481369871848921
(0, 0, 1, 1, 0, 0, 1, 0, 5, 5, 1, 1, 1, 0, 0)|-0.017280359325417646
(0, 0, 1, 1, 0, 0, 1, 0, 5, 5, 1, 1, 0, 0, 0)|-0.006327104902093368
(1, 0, 1, 1, 0, 0, 1, 0, 5, 5, 0, 1, 3, 0, 0)|0.0
(0, 0, 1, 1, 0, 0, 1, 0, 5, 5, 1, 0, 0, 0, 1)|-0.009652098829151187
(0, 0, 1, 1, 0, 0, 1, 0, 5, 5, 1, 1, 1, 0, 1)|-0.004087672568705854
(0, 0, 1, 1, 0, 0, 1, 0, 5, 5, 1, 1, 0, 0, 1)|0.0
(1, 0, 1, 1, 0, 0, 1, 0, 5, 5, 0, 1, 3, 0, 1)|-0.007639120401655906
(0, 0, 1, 1, 0, 0, 1, 0, 5, 3, 1, 1, 0, 0, 1)|0.01643234527813134
